,file,flow_file,length,width,height,label
56,/mnt/d/Datasets/hmdb51_org/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1.avi,410,320.0,240.0,0
57,/mnt/d/Datasets/hmdb51_org/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2.avi,276,320.0,240.0,0
58,/mnt/d/Datasets/hmdb51_org/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0.avi,456,320.0,240.0,0
59,/mnt/d/Datasets/hmdb51_org/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1.avi,144,320.0,240.0,0
60,/mnt/d/Datasets/hmdb51_org/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2.avi,215,320.0,240.0,0
61,/mnt/d/Datasets/hmdb51_org/brush_hair/can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0.avi,382,320.0,240.0,0
62,/mnt/d/Datasets/hmdb51_org/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2.avi,322,320.0,240.0,0
63,/mnt/d/Datasets/hmdb51_org/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0.avi,406,320.0,240.0,0
64,/mnt/d/Datasets/hmdb51_org/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1.avi,202,320.0,240.0,0
65,/mnt/d/Datasets/hmdb51_org/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3.avi,131,320.0,240.0,0
66,/mnt/d/Datasets/hmdb51_org/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_0.avi,129,320.0,240.0,0
67,/mnt/d/Datasets/hmdb51_org/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ba_goo_2.avi,257,320.0,240.0,0
68,/mnt/d/Datasets/hmdb51_org/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ri_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ri_goo_1.avi,339,320.0,240.0,0
69,/mnt/d/Datasets/hmdb51_org/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_0.avi,411,320.0,240.0,0
70,/mnt/d/Datasets/hmdb51_org/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_ba_goo_2.avi,279,320.0,240.0,0
71,/mnt/d/Datasets/hmdb51_org/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_le_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_le_goo_1.avi,305,320.0,240.0,0
72,/mnt/d/Datasets/hmdb51_org/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0.avi,411,320.0,240.0,0
73,/mnt/d/Datasets/hmdb51_org/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_1.avi,220,320.0,240.0,0
74,/mnt/d/Datasets/hmdb51_org/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_2.avi,220,320.0,240.0,0
75,/mnt/d/Datasets/hmdb51_org/brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_fr_goo_0.avi,490,320.0,240.0,0
76,/mnt/d/Datasets/hmdb51_org/brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1.avi,307,320.0,240.0,0
77,/mnt/d/Datasets/hmdb51_org/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_1.avi,97,320.0,240.0,0
78,/mnt/d/Datasets/hmdb51_org/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2.avi,370,320.0,240.0,0
79,/mnt/d/Datasets/hmdb51_org/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_le_med_0.avi,340,320.0,240.0,0
80,/mnt/d/Datasets/hmdb51_org/brush_hair/long_hair_Christa__brush_hair_u_nm_np1_le_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/long_hair_Christa__brush_hair_u_nm_np1_le_goo_0.avi,164,320.0,240.0,0
81,/mnt/d/Datasets/hmdb51_org/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ba_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ba_goo_2.avi,116,320.0,240.0,0
82,/mnt/d/Datasets/hmdb51_org/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_fr_goo_0.avi,246,320.0,240.0,0
83,/mnt/d/Datasets/hmdb51_org/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_le_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_le_goo_1.avi,189,320.0,240.0,0
84,/mnt/d/Datasets/hmdb51_org/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3.avi,382,320.0,240.0,0
85,/mnt/d/Datasets/hmdb51_org/brush_hair/My_Hair_Routine_brush_hair_h_nm_np1_le_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/My_Hair_Routine_brush_hair_h_nm_np1_le_goo_0.avi,395,320.0,240.0,0
86,/mnt/d/Datasets/hmdb51_org/brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np1_fr_goo_1.avi,348,352.0,240.0,0
87,/mnt/d/Datasets/hmdb51_org/brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0.avi,348,352.0,240.0,0
88,/mnt/d/Datasets/hmdb51_org/brush_hair/Prelinger_HabitPat1954_brush_hair_h_nm_np1_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Prelinger_HabitPat1954_brush_hair_h_nm_np1_ba_med_2.avi,541,352.0,240.0,0
89,/mnt/d/Datasets/hmdb51_org/brush_hair/Prelinger_HabitPat1954_brush_hair_h_nm_np1_fr_med_26.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Prelinger_HabitPat1954_brush_hair_h_nm_np1_fr_med_26.avi,142,352.0,240.0,0
